737672,20190905,12,-1,10,6,1,3
737675,20190908,18,-1,30,5,1,27
737675,20190908,31,-1,43,8,1,13
737675,20190908,16,-1,40,15,1,26
737675,20190908,3,-1,59,20,1,10
737675,20190908,21,1,28,2,-1,12
737675,20190908,4,-1,17,25,1,16
737675,20190908,26,1,32,32,-1,27
737675,20190908,17,1,30,14,-1,24
737675,20190908,29,1,21,7,-1,20
737675,20190908,11,-1,27,1,1,27
737675,20190908,9,1,35,24,-1,17
737675,20190908,28,-1,31,30,1,17
737675,20190908,22,1,33,27,-1,3
737676,20190909,23,1,30,13,-1,28
737676,20190909,19,1,24,10,-1,16
737679,20190912,30,-1,20,5,1,14
737682,20190915,3,1,23,1,-1,17
737682,20190915,28,-1,41,7,1,17
737682,20190915,11,1,13,17,-1,10
737682,20190915,12,1,21,21,-1,16
737682,20190915,13,1,13,15,-1,12
737682,20190915,22,-1,43,20,1,0
737682,20190915,4,-1,28,24,1,14
737682,20190915,29,-1,28,27,1,26
737682,20190915,14,-1,19,31,1,17
737682,20190915,9,-1,31,32,1,21
737682,20190915,16,-1,28,19,1,10
737682,20190915,6,-1,16,10,1,14
737682,20190915,18,1,27,23,-1,9
737682,20190915,2,1,24,26,-1,20
737683,20190916,8,-1,23,25,1,3
737686,20190919,15,1,20,31,-1,7
737689,20190922,4,1,21,7,-1,17
737689,20190922,9,1,31,20,-1,6
737689,20190922,12,1,27,10,-1,16
737689,20190922,14,1,27,2,-1,24
737689,20190922,16,1,33,3,-1,28
737689,20190922,21,1,34,19,-1,14
737689,20190922,22,1,30,25,-1,14
737689,20190922,11,-1,27,26,1,24
737689,20190922,5,-1,38,1,1,20
737689,20190922,24,-1,32,30,1,31
737689,20190922,13,-1,27,17,1,20
737689,20190922,28,1,24,27,-1,20
737689,20190922,23,-1,33,29,1,27
737689,20190922,18,-1,20,8,1,13
737690,20190923,6,-1,31,32,1,15
