737672,20190905,12,-1,10,6,1,3
737675,20190908,18,-1,30,5,1,27
737675,20190908,31,-1,43,8,1,13
737675,20190908,16,-1,40,15,1,26
737675,20190908,3,-1,59,20,1,10
737675,20190908,21,1,28,2,-1,12
737675,20190908,4,-1,17,25,1,16
737675,20190908,26,1,32,32,-1,27
737675,20190908,17,1,30,14,-1,24
737675,20190908,29,1,21,7,-1,20
737675,20190908,11,-1,27,1,1,27
737675,20190908,9,1,35,24,-1,17
737675,20190908,28,-1,31,30,1,17
737675,20190908,22,1,33,27,-1,3
737676,20190909,23,1,30,13,-1,28
737676,20190909,19,1,24,10,-1,16
